GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
CYP4F3	0.21636323980790537	0.8287046179942312	-9.68375	81.6959	0.905645	1.44995	1.17059	0.215474	-0.446581152707285	0.599146127767639	0.456052509429014	3.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ERICH6	0.2163063280877502	0.8287489767261484	NA	NA	NA	-0.432518	0.441172	0.326896	0.398895837127755	0.310114080110957	0.198342774482084	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FCSK	0.21610551195533584	0.8289055033116758	NA	NA	NA	0.124987	0.578361	0.828905	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIMCH1	-0.2160755944668601	0.8289288231468158	NA	NA	NA	NA	NA	NA	-0.106833457687344	0.494426304603916	0.828928823146816	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CKLF-CMTM1	-0.21606400810853088	0.8289378544255578	0.0866034	1.08503	0.936383	NA	NA	NA	-0.318490250253694	0.826437611299271	0.699957938591421	6.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC25A47	0.21603992665653832	0.8289566253920077	NA	NA	NA	NA	NA	NA	0.143322273218424	0.663406414899773	0.828956625392008	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR5B12	-0.21598801582198274	0.8289970890871577	NA	NA	NA	NA	NA	NA	-0.212888165450178	0.985648044591698	0.828997089087158	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TSPAN11	0.21597434286656023	0.829007747020584	NA	NA	NA	NA	NA	NA	0.239826933839	1.11044178051824	0.829007747020583	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GANC	-0.21596537596240512	0.8290147366507131	NA	NA	NA	0.261984	0.475021	0.581277	-0.330536052529243	0.385715760959013	0.391476915366929	NA	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRDM13	0.2157707440724888	0.8291664539880311	1.67277	1.43083	0.242368	NA	NA	NA	-1.35037112548977	1.56302948497278	0.387618239503164	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RBL2	-0.21567736903619256	0.829239242944358	NA	NA	NA	NA	NA	NA	-0.409728762292358	1.89972997224202	0.829239242944358	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SHROOM1	-0.21548795809933854	0.8293868995915853	0.639493	1.16273	0.582323	NA	NA	NA	-1.33371275928504	1.56037486849059	0.392695830588233	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAMTS14	0.21546998037678133	0.829400914566713	NA	NA	NA	11.8092	79.3842	0.881743	0.0815518007583662	0.522900395495037	0.876064166196303	NA	3.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AC074141.1	-0.21546689051999815	0.8294033233459184	NA	NA	NA	NA	NA	NA	-0.122947224739106	0.570608432889112	0.829403323345918	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCAR1	0.21544745748317867	0.8294184729181648	NA	NA	NA	NA	NA	NA	0.229546440379804	1.06544047008643	0.829418472918165	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM65B	-0.21506821299390544	0.8297141363525368	NA	NA	NA	NA	NA	NA	-0.224875545584804	1.04560103259507	0.829714136352537	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DNAH7	0.21506511474611156	0.8297165518820817	NA	NA	NA	-0.0719382	0.23583	0.760334	0.109503491270186	0.179752425796807	0.542398098611021	NA	9.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC115	0.21503767042104996	0.8297379487490059	NA	NA	NA	NA	NA	NA	0.25560302726664	1.18864302596918	0.829737948749006	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FHOD3	0.21493184353848543	0.8298204574702418	-9.52951	81.5249	0.906947	NA	NA	NA	0.467283537486697	1.11033190876229	0.673864385435863	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
COASY	-0.21465263693521233	0.8300381519938678	NA	NA	NA	NA	NA	NA	-0.214904044255793	1.0011712286612	0.830038151993868	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WHAMM	0.21446039792537755	0.8301880463625204	NA	NA	NA	NA	NA	NA	0.142688979592176	0.66533952642308	0.83018804636252	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA1551	-0.21416070739300275	0.8304217361452004	NA	NA	NA	NA	NA	NA	-0.101527448627825	0.474071317113805	0.8304217361452	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HAUS1	-0.21415347480708433	0.8304273760864843	NA	NA	NA	NA	NA	NA	-0.199733958993417	0.932667374056588	0.830427376086485	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR1D2	0.2140743694131847	0.8304890627233239	NA	NA	NA	NA	NA	NA	0.206879427883703	0.966390457908603	0.830489062723324	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BPIFC	0.2140505502941514	0.8305076371524726	NA	NA	NA	NA	NA	NA	0.179726844221725	0.839646728189868	0.830507637152473	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM177B	-0.21403697671800676	0.830518222029144	NA	NA	NA	NA	NA	NA	-0.224688983697682	1.04976713436627	0.830518222029144	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAPGEF4	-0.21382675344972807	0.8306821611873377	NA	NA	NA	NA	NA	NA	-0.210478514932329	0.984341348950115	0.830682161187338	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HINT3	-0.21366886816083555	0.8308052902792483	NA	NA	NA	NA	NA	NA	-0.209045329861104	0.9783611981496	0.830805290279248	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AL513122.2	-0.21356567011252736	0.8308857729925058	NA	NA	NA	NA	NA	NA	-0.207021172243584	0.969356039922076	0.830885772992506	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AL513122.1	-0.21356567011252736	0.8308857729925058	NA	NA	NA	NA	NA	NA	-0.207021172243584	0.969356039922076	0.830885772992506	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNX11	-0.21349482240004827	0.8309410271586524	-9.40274	81.5744	0.908234	NA	NA	NA	-0.178295745458418	0.95518244940393	0.85192607958759	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF713	-0.21319964729725213	0.831171243359626	NA	NA	NA	NA	NA	NA	-0.200520767560845	0.940530484467783	0.831171243359626	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FIG4	0.21313820717380064	0.8312191642363672	NA	NA	NA	NA	NA	NA	0.130904837466486	0.614178186080647	0.831219164236367	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C11orf40	-0.21306462321642772	0.8312765576511704	NA	NA	NA	NA	NA	NA	-0.136599292903744	0.641116722436782	0.83127655765117	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
B9D2	-0.21287692760484764	0.8314229590174091	NA	NA	NA	NA	NA	NA	-0.170943310221818	0.803014737882403	0.831422959017409	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MDH1B	-0.21274867289430904	0.8315230002288447	NA	NA	NA	NA	NA	NA	-0.155803388380987	0.732335418413577	0.831523000228845	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR88	0.21272451399955034	0.8315418449502573	0.724555	1.22662	0.554727	NA	NA	NA	-0.293777453628228	1.01353450977399	0.771927615803148	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRP8	0.2126587824506227	0.8315931181803575	-10.5116	89.7761	0.906791	NA	NA	NA	0.483323716089582	1.15674236372119	0.676070116546505	5.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
INHBE	0.21262406138176518	0.8316202022883392	NA	NA	NA	NA	NA	NA	0.0907833336563043	0.426966417000677	0.831620202288339	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIM64C	0.21248525285597877	0.8317284816291187	NA	NA	NA	NA	NA	NA	0.179364198099157	0.84412539547264	0.831728481629119	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10H2	-0.21248357598897516	0.8317297897098964	NA	NA	NA	NA	NA	NA	-0.210185144748758	0.989183016948395	0.831729789709897	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NLRP13	-0.21245128231271956	0.8317549812662387	0.342847	0.501925	0.494566	NA	NA	NA	-0.427767651826719	0.43493729405222	0.32535369822332	11.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DOK1	0.21242001366830326	0.8317793733834415	NA	NA	NA	NA	NA	NA	0.243834704662212	1.14788950650838	0.831779373383441	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SYT8	-0.2123873565733854	0.8318048487793217	NA	NA	NA	-0.30359	0.281697	0.28116	0.255014442206214	0.328053113310564	0.436948069767567	NA	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MBOAT7	-0.21231570603297373	0.8318607430988955	NA	NA	NA	NA	NA	NA	-0.214273101227525	1.00921926705812	0.831860743098896	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC46A3	-0.2122716442842395	0.8318951159271329	NA	NA	NA	-0.388163	0.743718	0.601725	0.0844847303041296	0.381034108249986	0.824528084457629	NA	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD20A1	-0.21223342968688255	0.8319249276186678	-0.194627	0.362295	0.591125	NA	NA	NA	0.279297422508206	1.17815957284062	0.812608324422726	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR10P1	-0.21222480465385984	0.8319316561496437	NA	NA	NA	NA	NA	NA	-0.212273017883625	1.00022717999361	0.831931656149644	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RNF180	-0.2121378926590327	0.8319994583221755	NA	NA	NA	NA	NA	NA	-0.201573941184369	0.95020243039916	0.831999458322176	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR51F2	0.21212220020289646	0.8320117005242023	NA	NA	NA	NA	NA	NA	0.238671231646857	1.12515913666069	0.832011700524201	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPP4C	-0.21209025927999126	0.8320366188163532	NA	NA	NA	NA	NA	NA	-0.403324735855754	1.90166553251889	0.832036618816353	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA0196	0.2120198761280858	0.8320915279051291	NA	NA	NA	NA	NA	NA	0.13858876766827	0.653659318169517	0.832091527905129	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC39B	-0.21196849940725002	0.8321316097324376	NA	NA	NA	NA	NA	NA	-0.12868314904635	0.607086191609604	0.832131609732437	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC6A18	0.2114302217752523	0.8325515761701385	NA	NA	NA	0.504764	0.539924	0.34985	-0.305502320848855	0.480446075838376	0.524859699724829	NA	2.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TBC1D1	-0.21129726973830942	0.8326553132654497	NA	NA	NA	NA	NA	NA	-0.133563758682821	0.632113036047456	0.83265531326545	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADAMTS3	-0.21126835149641618	0.8326778773855308	NA	NA	NA	NA	NA	NA	-0.212218490633589	1.00449730937191	0.832677877385531	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OVCH1-AS1	0.21119321150324097	0.8327365077293349	NA	NA	NA	0.110355	0.522531	0.832736	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDE1C	-0.21118108487096057	0.8327459700029155	NA	NA	NA	NA	NA	NA	-0.202516828786866	0.958972385763674	0.832745970002915	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIM37	0.21081317424736556	0.8330330580019567	NA	NA	NA	NA	NA	NA	0.126374892000228	0.599463920845579	0.833033058001957	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CLDN8	-0.2107062872328893	0.8331164682476568	NA	NA	NA	NA	NA	NA	-0.223386662883285	1.06018033831321	0.833116468247657	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BLVRB	0.21032830101743216	0.8334114482613976	NA	NA	NA	NA	NA	NA	0.187709239043824	0.892458305115423	0.833411448261398	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARFGEF3	0.21020290609208722	0.8335093115014476	NA	NA	NA	NA	NA	NA	0.225901470837149	1.07468291013153	0.833509311501448	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM161B	-0.21017279960497873	0.8335328081982027	NA	NA	NA	NA	NA	NA	-0.400025071420336	1.9033151396003	0.833532808198203	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DDX27	-0.21012492955672465	0.8335701688248357	NA	NA	NA	NA	NA	NA	-0.401282152488268	1.90973128859486	0.833570168824836	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPR146	0.20988828540861393	0.8337548654814891	NA	NA	NA	NA	NA	NA	0.186081487880148	0.886573957750341	0.833754865481489	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RUVBL1	0.20968946122336488	0.8339100514047664	0.167393	0.79829	0.83391	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEC61A1	0.20968946122336488	0.8339100514047664	0.167393	0.79829	0.83391	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ACSL3	-0.20967425981312893	0.8339219166505925	NA	NA	NA	NA	NA	NA	-0.39936448841925	1.90469010728919	0.833921916650593	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLGRKT	-0.20952396111376503	0.8340392322103389	NA	NA	NA	NA	NA	NA	-0.205140949204708	0.979081094659731	0.834039232210339	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDC25B	0.20951266033597588	0.8340480531750379	NA	NA	NA	NA	NA	NA	0.226382902112806	1.08052134773038	0.834048053175038	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DSG1	0.20938290143449687	0.8341493396193218	NA	NA	NA	NA	NA	NA	0.213826771074303	1.02122365106874	0.834149339619321	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LILRA4	0.20934747741142587	0.8341769911742873	NA	NA	NA	NA	NA	NA	0.167032167534124	0.797870457286951	0.834176991174287	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM20A	-0.20933626301827446	0.8341857450338335	NA	NA	NA	NA	NA	NA	-0.15804653205569	0.754988790651589	0.834185745033833	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR83OS	0.20930423056481923	0.8342107494066894	NA	NA	NA	NA	NA	NA	0.225775981436847	1.07869764900393	0.834210749406689	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PER2	-0.209158991714253	0.834324124229486	-9.41778	72.9419	0.897268	NA	NA	NA	-0.126501182186893	0.758937099281264	0.867620239651413	5.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MRPL49	0.20913805875088806	0.8343404649830405	NA	NA	NA	NA	NA	NA	0.160108196349347	0.76556221907012	0.834340464983041	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALPP	-0.2091334369171795	0.8343440729025744	-10.6442	63.4419	0.866758	NA	NA	NA	-0.0745713075945273	0.58267649283739	0.898164297980518	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF594	0.20911513774062987	0.8343583577338614	NA	NA	NA	NA	NA	NA	0.0947927992284784	0.453304338713403	0.834358357733861	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AOC2	-0.2090801744156605	0.8343856512013248	0.378863	0.665078	0.568914	NA	NA	NA	-0.321181316294835	0.371163705986869	0.386854397722401	9.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARAP2	-0.20898373124473063	0.8344609387978852	NA	NA	NA	NA	NA	NA	-0.2007057173939	0.960389194883612	0.834460938797885	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BSPH1	-0.20897129434336417	0.8344706476767809	NA	NA	NA	NA	NA	NA	-0.208970200078329	0.999994763562916	0.834470647676781	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PIPOX	0.20893764466113637	0.8344969164597476	1.01848	1.23934	0.411196	NA	NA	NA	-0.497028024474842	0.944364005047261	0.59867297959025	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
POLR3A	-0.20891174679253843	0.8345171338786532	NA	NA	NA	NA	NA	NA	-0.110450014872893	0.528692218454218	0.834517133878653	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARHGEF3	0.20886457217108834	0.8345539614793331	NA	NA	NA	NA	NA	NA	0.239656958142174	1.14742752038322	0.834553961479334	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPATA24	-0.20874189904249932	0.8346497298603024	-8.5239	70.0514	0.903152	NA	NA	NA	-0.133303099311451	0.768207002065174	0.862238799988819	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIAA2026	-0.2087177233963569	0.8346686035778622	-1.08387	1.03634	0.295623	NA	NA	NA	0.37283520654208	0.496655433111175	0.452838103984231	6.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NAPA	-0.20871688631745108	0.83466925707982	NA	NA	NA	NA	NA	NA	-0.397704712524457	1.90547453798042	0.83466925707982	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
