COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
BOLA1	3.763000679686615	0.0001678867453039883	3.7749835901547883	0.0881355	0.0013173145056984	0.109551	5.0	15.0	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ENDOU	-3.700135952903533	0.00021548399577776448	3.66658497981188	0.00687814	0.272076016270057	0.00911182	15.0	42.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
NOP53	3.698563948946083	0.0002168227257923425	3.6638952001366096	0.0125628	NA	0.00624516	28.0	NA	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LAT	3.678230651143685	0.00023485753165909445	3.6291955078437916	0.380547	0.0006520259662626	0.0370698	14.0	25.0	72.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
IRX6	3.597418694185089	0.0003213909122515947	3.4929664076435665	0.126354	0.134920439441739	0.00133983	13.0	63.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
C11orf63	3.554628543098328	0.0003785134359892994	3.4219186998562585	NA	0.0003785134359892	NA	NA	78.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
GDF9	3.4550822842851163	0.0005501249021396589	3.259538695684549	0.0391026	0.0004273382441273	0.690134	8.0	53.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FAM163B	3.4331605150004574	0.0005965887931129638	3.224324909094829	0.187239	0.0428875769024872	0.00924594	4.0	24.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
KCTD20	-3.431235047691727	0.0006008397473432498	3.2212413451768858	0.00641836	0.0398424444410282	0.245199	9.0	36.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ADORA1	3.4250479977023653	0.0006146908150746759	3.211343276210828	0.500647	0.0005856064517807	0.0686536	6.0	26.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
STK38L	3.3410935029825644	0.000834491144489029	3.0785782676365683	NA	0.0002689684924	0.279461	NA	12.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ALKBH6	3.3090609827293114	0.0009360944541336575	3.0286803277155085	0.0859909	0.0098662880839102	0.15156	6.0	15.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
MOB1A	3.2948064487954896	0.0009848949102425	3.0066101068999753	NA	0.197679723565431	0.000747936	NA	13.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
MRPL42	3.2935462107088913	0.0009893207781355368	3.00466286958948	0.392062	0.16904349327989	0.000513853	7.0	14.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
DPYSL4	3.277705138603193	0.0010465465510119596	2.9802414492192404	0.0032507	0.172116547380197	0.171085	19.0	59.0	162.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
NPRL3	3.251593720554877	0.0011475993368666422	2.9402097113804144	0.243694	0.0003106786473185	0.389848	26.0	67.0	171.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FAM186B	3.2357534887305994	0.0012132210911791987	2.916060048325829	0.0301275	0.0009365982698737	0.898805	29.0	95.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LOC101928123	3.216834447416954	0.00129613366709548	2.8873502084279616	NA	NA	0.00129614	NA	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RNF114	3.214317511275445	0.0013075499915083685	2.8835416977790955	0.750554	0.0002560120421331	0.025807	6.0	23.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TMEM139	-3.2112421092576207	0.001321625357485091	2.878891637313189	0.185743	0.0166045242260591	0.0652694	5.0	29.0	47.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LBX2	3.208028420898543	0.0013364829046202103	2.874036592071374	0.117509	0.428591200801343	0.00137648	15.0	35.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ATP8B2	3.1978846617667003	0.0013843963887940295	2.858739542236095	0.165826	0.0496079826424711	0.0285368	21.0	86.0	184.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
XKR7	-3.185120247678854	0.0014469387105051758	2.8395498643565187	0.000483158	0.580898103462391	0.140271	13.0	45.0	108.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SLC38A5	3.182148860876034	0.0014618666050575828	2.8350922548271984	NA	NA	0.00146187	NA	NA	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
C17orf64	3.1817917768996145	0.0014636700742207312	2.8345568065379316	0.246983	0.23914601492727	0.00149226	6.0	18.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TINF2	3.164727914776376	0.0015522803502974799	2.809029840041901	0.125896	0.0969767883576619	0.0219467	13.0	38.0	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
IGSF9	3.1385728798264436	0.0016977271124021605	2.7701321156834506	0.0189265	0.0630524234087645	0.218559	28.0	116.0	266.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
H2BC21	3.1319719959929593	0.0017363643641062226	2.760359135889568	NA	NA	0.00173633	NA	NA	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
EPHA5	3.1056124862425913	0.0018988538252661237	2.721508466186482	0.311255	0.105728051703697	0.00598135	19.0	55.0	189.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
DSEL	3.0882460870535304	0.002013416681391897	2.69606633752932	0.0124232	0.0348876224806451	0.459636	22.0	79.0	217.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TRRAP	3.084548490002865	0.002038613754339193	2.690665049969273	0.837184	0.0109669615330286	0.00950462	33.0	190.0	454.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TKFC	3.081596285698496	0.0020589387502408106	2.6863565726768144	0.00779914	0.111965694023833	0.27685	25.0	55.0	173.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ANKRD29	-3.068261238365581	0.002153083061713713	2.6669392156256087	0.281618	0.0060929139955902	0.134928	14.0	35.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RAP1A	3.0670243295829938	0.0021620125910473925	2.6651417811475184	NA	0.204353424534249	0.00215365	NA	9.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RIPOR2	3.0503882467248977	0.0022854571576266807	2.6410269154294377	0.0018959	NA	0.227113	28.0	NA	176.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ELOVL7	-3.04850001693063	0.0022998689988530047	2.6382969008065613	NA	0.0085904036157115	0.0923181	NA	26.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FAM214B	-3.03515565320563	0.0024041157786689905	2.6190446211841523	0.0563723	0.254133424716612	0.027207	20.0	53.0	113.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SEPT5-GP1BB	3.033359643834827	0.00241847184333879	2.616458964448267	0.71969	NA	8.46158e-05	5.0	NA	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FAM71F2	-3.02869899478632	0.0024560926282635406	2.609755258383825	0.485688	0.0136091194208064	0.03741	4.0	31.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
BEAN1	-3.009439317274346	0.002617303572106598	2.5821459021042377	0.0105342	0.186947461902557	0.181856	19.0	57.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TRMT12	2.9927350738351177	0.0027648964439569313	2.5583211300592046	0.0331734	0.664181946455621	0.00880742	10.0	44.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ELN	2.9924913262055886	0.0027671053009176946	2.5579743136681063	0.0952886	0.0078973313372441	0.390571	30.0	81.0	194.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
PNMA3	2.9914690548954876	0.0027763867572661327	2.5565200357507183	NA	NA	0.00277642	NA	NA	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
KIF3C	2.9861574647995903	0.002825071327371881	2.5489705826434954	0.0529764	0.22531084647431	0.0429158	16.0	65.0	116.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RECK	-2.9828519501331385	0.0028557609795931585	2.5442781447907366	0.112792	0.0451506951846977	0.114695	18.0	67.0	145.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
NRN1L	-2.978049755823952	0.002900888885828735	2.537468905873524	0.0522531	0.30183505904467	0.0289197	11.0	28.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ZC3H18	2.9761045085339592	0.0029193535738220007	2.5347133027986777	0.967885	0.045870360865494	0.00138175	27.0	107.0	220.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SLC25A13	2.971571461611167	0.0029627991392308602	2.5282977901941104	0.156835	0.0118292870668969	0.22478	20.0	62.0	138.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SYK	-2.9697398924874547	0.002980519963995599	2.5257079648514176	0.0233839	0.545537204699436	0.0230761	8.0	43.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
EVX1-AS	2.967213299489735	0.003005124015082312	2.522137600881015	0.547258	NA	0.000325153	15.0	NA	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
GPSM2	2.9585471513238635	0.0030909295121669157	2.509910898794994	0.122772	0.0642224449198553	0.0835446	13.0	49.0	137.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TMEM9B	2.9513854564513817	0.003163518569729413	2.4998296119058456	NA	0.0010257315461657	0.373187	NA	18.0	31.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
GPER1	-2.948738887190137	0.00319073434962892	2.496109352275569	0.320191	0.329874223178001	0.00169566	18.0	75.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
COLCA1	2.9481514709730474	0.0031968038597542194	2.495284009095707	NA	NA	0.0031968	NA	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TFG	-2.9461408437270533	0.00321765850507549	2.492460050116163	0.0244002	0.0676578523585333	0.30545	6.0	25.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RAMAC	2.9456615859129385	0.0032226477292607294	2.4917871650429237	0.0443668	NA	0.0311469	5.0	NA	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SQSTM1	-2.939267219750308	0.0032898929472322844	2.4828182337165035	0.864091	0.0097352488424158	0.0195586	26.0	60.0	198.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
OR56B4	2.9383390930743394	0.003299758953648302	2.4815177840384575	0.302081	0.0956310716264029	0.0168049	8.0	40.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CHSY1	-2.937909928189998	0.003304330091134448	2.4809165746695867	0.673053	0.0249294928154982	0.0153443	18.0	68.0	157.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
POU3F1	-2.9100744341128957	0.003613426884027343	2.442080728599144	NA	NA	0.00361331	NA	NA	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
KPNA6	-2.9005428286599124	0.003725169274597277	2.4288539877873103	0.0144123	0.183445268568579	0.212455	5.0	23.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SYT17	2.8956832044085834	0.003783341196631714	2.4221244905516977	0.18451	0.0185334848423653	0.182305	15.0	54.0	96.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
OR51Q1	2.8915824371491854	0.00383307017029865	2.416453230238329	0.0108113	0.138658118979695	0.327666	10.0	42.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
PCDHB14	-2.8843124432806975	0.00392269347025619	2.4064156274752255	0.00636268	0.186308876037923	0.344296	22.0	87.0	171.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CDKL1	2.8791871882432973	0.003987016080616096	2.3993520127176526	0.0305595	0.143824162712341	0.173058	15.0	42.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ZNHIT6	2.876697192330221	0.004018610207698895	2.3959241169369094	0.0135548	0.737218268004787	0.0293913	12.0	54.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CPLANE2	-2.875981274109002	0.004027736057779677	2.3949389970076003	0.018368	NA	0.0874239	11.0	NA	69.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ETNK2	-2.8653191673624656	0.0041658912877483665	2.380292067500857	0.402814	0.0775973628974417	0.0182024	19.0	59.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SEPTIN5	2.8426826671678276	0.004473558743907116	2.349346855406363	0.87292	NA	0.000113285	6.0	NA	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ZNF501	2.840930534647747	0.004498210942327825	2.346960182306144	0.0876309	0.0019999310119964	0.902609	7.0	24.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FZD5	-2.8371999548192655	0.004551110023000601	2.3418826653056333	0.249989	0.0633481568719729	0.0565134	5.0	27.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
WDR92	-2.833251899571575	0.004607706038420104	2.3365152357403036	0.0787348	0.255864973926554	0.0441104	7.0	33.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SDR16C5	-2.8329100748328373	0.00461263600834406	2.3360508150220487	0.0848144	0.0857278483989053	0.142932	7.0	43.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
C5orf38	-2.8291589538329416	0.00466705126441042	2.3309574286566725	0.0927949	0.225351296141302	0.0447505	13.0	21.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RRS1	2.823563748183219	0.004749298016115193	2.3233705777977396	0.0980934	0.0089571129754026	0.533482	9.0	36.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
PEX3	2.821157085081168	0.00478507653312686	2.3201111116700277	NA	0.0027052333804591	0.322014	NA	29.0	54.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
OR4C15	-2.818236977635955	0.0048288155760274004	2.3161593810239873	0.291445	0.222775110433204	0.00912913	21.0	57.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
TMEM236	2.816074548346226	0.004861438467756423	2.313235206833422	0.127931	0.0378947988777538	0.200798	12.0	45.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FRMD3	2.811612385706758	0.0049293866699314	2.3072071136709926	0.566854	0.170775082599149	0.00341748	14.0	53.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
FOXD4L3	2.808090857171836	0.004983616415015464	2.302455392362744	NA	0.0340751462189007	0.0640167	NA	25.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
PGLYRP4	-2.806145134659371	0.005013810398129475	2.2998320933141896	0.123134	0.294984916572726	0.023123	18.0	42.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CELA3B	-2.8052469420014163	0.005027804393493558	2.298621626864929	0.457284	0.787448414524435	0.00012012	9.0	33.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
IRS1	2.7993852523918177	0.0051200010507282435	2.2907299498981084	0.0225268	0.516325257793352	0.055073	29.0	132.0	257.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
L3MBTL2	2.7956044845164945	0.005180275383419457	2.285647152548103	0.0377522	0.367736178686896	0.0623396	18.0	58.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
C9	2.7953247626229625	0.005184760180771297	2.285271326946378	0.196644	0.0153483212820669	0.259988	15.0	64.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
IPO4	-2.7949751261780618	0.005190370855372036	2.28480161041983	0.113028	0.861818051232968	0.000602789	28.0	135.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SORCS3	-2.7944024102068066	0.005199573178734381	2.2840323051591147	0.161953	0.214567433294247	0.0277782	29.0	94.0	212.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
BTRC	-2.7940623912079285	0.005205043529942829	2.283575634119839	0.0168644	0.0574981416108954	0.582114	11.0	39.0	97.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
LOC100128568	2.7877161262664214	0.005308103425924231	2.2750606236993542	0.0715953	NA	0.0322956	17.0	NA	118.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
QRICH2	2.7828560661978363	0.005388270433701532	2.2685506154514776	0.0622797	0.0697167017140681	0.253453	42.0	182.0	380.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
USP6NL	2.782250266871614	0.005398339384138107	2.2677398155881034	0.951505	0.0020980959649848	0.0712586	19.0	70.0	179.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
ITFG1-AS1	-2.773005947479495	0.005554110563173387	2.2553854791953807	NA	NA	0.00555418	NA	NA	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
DEXI	2.772440811492902	0.005563763649136979	2.2546313272881493	NA	0.0183120682182531	0.118387	NA	8.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
MARC1	-2.7681062518567905	0.005638307045174883	2.248851277454446	NA	0.0056383070451748	NA	NA	33.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
SUSD2	2.762087383572885	0.005743310473570022	2.2408377058651605	0.0748205	0.0035698015409815	0.929362	31.0	115.0	231.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	10.146687636735146	3.428013324190396e-24	23.46495749870592	1.21058e-05	2.25118087878369e-07	1.04386e-15	17.0	21.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
ZNF184	3.869271201567975	0.00010916116561300971	3.9619318356203577	0.0378721	0.0093258010635777	0.0427985	6.0	34.0	94.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
P2RY10	3.8024854264668497	0.00014325169571286064	3.8439002284573993	NA	NA	0.000143249	NA	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
NUP210	3.6134466919058665	0.00030215349959179913	3.5197723713158866	0.089809	0.0153476659529858	0.0325008	65.0	212.0	428.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
IRX6	3.597418694185089	0.0003213909122515947	3.4929664076435665	0.126354	0.134920439441739	0.00133983	13.0	63.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
RNF114	3.5640521515264703	0.00036517335216171856	3.437500921804139	0.168915	0.0002560120421331	0.253767	9.0	23.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
CDKL1	3.41102075997496	0.0006472016362074568	3.188960393443109	0.00247528	0.0967359314482771	0.222152	18.0	43.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
OR51I1	3.389739812010253	0.0006995898896433123	3.155156475499604	0.321176	0.011248915413039	0.0190631	15.0	39.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
PARP9	3.358896181654876	0.0007825446038017831	3.10649089897907	0.101108	0.0283084397543398	0.047112	27.0	82.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
FASTKD1	-3.3419932438638518	0.0008317908529510437	3.0799858598002867	0.0770321	0.0225442597767701	0.0819896	18.0	90.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
STK38L	3.3410935029825644	0.000834491144489029	3.0785782676365683	NA	0.0002689684924	0.279461	NA	12.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
LRRK2	3.3382302897074934	0.0008431383924930282	3.0741011345530316	0.00929857	0.0411868171620675	0.254509	58.0	200.0	436.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
LSR	3.331913867773368	0.0008625094634824377	3.0642361311350883	0.0402064	0.0919323425032511	0.0419383	26.0	83.0	172.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
ADORA1	3.3186672575414216	0.0009044813692480448	3.043600374427274	0.141156	0.0020121481610491	0.234768	7.0	27.0	45.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
KBTBD13	-3.3176753028673147	0.0009076993567030996	3.0420579723439456	0.0147093	0.512702435189976	0.00799485	16.0	26.0	154.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
MOB1A	3.2948064487954896	0.0009848949102425	3.0066101068999753	NA	0.197679723565431	0.000747936	NA	13.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
MRPL42	3.2935462107088913	0.0009893207781355368	3.00466286958948	0.392062	0.16904349327989	0.000513853	7.0	14.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
TESPA1	3.27823600470067	0.0010445802127822734	2.9810582051512005	0.126464	0.32810475719415	0.00151431	18.0	52.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
CAVIN1	-3.2692788079601005	0.001078220014734059	2.9672926107304565	0.0191828	NA	0.0225192	11.0	NA	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
PPFIBP2	3.265503465542518	0.0010926966840028522	2.9615003748710227	0.590341	0.014380546441364	0.00758372	50.0	115.0	245.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
PTGDR	-3.2595343720620744	0.0011159525747624953	2.9523542614527374	0.180814	0.0564059843856792	0.0164155	15.0	41.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
GDF9	3.2512516172926325	0.0011489812192780479	2.9396870700328375	0.0789138	3.30027742344439e-05	0.781492	10.0	54.0	80.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
USP25	3.233172260113082	0.0012242371819794053	2.9121344344404414	0.483847	0.0284267273076025	0.00675804	17.0	72.0	168.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
STIMATE	3.23108432534636	0.001233215516677579	2.9089610194912194	0.0973217	NA	0.0035973	6.0	NA	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
IPP	-3.2306816931112032	0.001234953855189621	2.908349269781581	0.884062	0.0191104176431278	0.00189316	12.0	51.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
CGN	3.219942794617839	0.0012821617949803424	2.89205716808278	0.0185687	0.110189975975502	0.104017	51.0	156.0	299.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	META-GROUP1
