GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LINC01176	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GARS1-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100130673	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNRF2P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR550A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR550B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00997	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPY19L1P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RP9P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FLJ20712	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPY19L2P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC401324	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101930085	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100506725	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SEPTIN7-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101928618	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
AOAH-IT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR1200	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM183BP	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
POU6F2-AS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA20B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
POU6F2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RALA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00265	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC112267983	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01450	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01449	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01448	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PSMA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HECW1-IT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR3943	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LUARIS	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RASA4CP	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00957	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR6837	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR6838	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4649	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4657	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNHG15	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA9	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA5A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA5C	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA5B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SEPTIN7P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC730234	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC730338	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORD151	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01447	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C7orf65	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00525	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDC14C	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DDC-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC107986794	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01446	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01445	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
VSTM2A-OT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SEC61G-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ELDR	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FKBP9P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA22B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA15	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC650226	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100240728	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DKFZp434L192	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101928401	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC401357	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100130849	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4283-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4283-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GUSBP10	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC105375297	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100653233	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR3147	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF733P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC102724738	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100287704	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100287834	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF722P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01005	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
YWHAEP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100128885	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC641746	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR6839	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCT6P3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA22C	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA15B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA15B-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
INTS4P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101929322	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC441242	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
INTS4P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCT6P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA22	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00174	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GS1-124K5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GS1-124K5.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100996437	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GTF2IRD1P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GTF2IP23	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC02604	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4650-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4650-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE21	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
STAG3L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC01372	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC102723427	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CT66	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR3914-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR3914-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SBDSP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE7P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NSUN5P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC541473	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100101148	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
STAG3L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P7	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE8	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE11	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE15	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE9	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE13	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE14	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE10P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GTF2IP4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GTF2IP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NCF1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4284	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ABHD11-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR590	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR10525	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
STAG3L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P5	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE12P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NCF1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
STAG3L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NSUN5P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4651	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNORA14A	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GTF2IP7	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FDPSP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE16	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DTX2P1-UPK3BP1-PMS2P11	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE17	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PMS2P9	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPDYE18	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM185BP	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927243	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RPL13AP17	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MAGI2-AS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MAGI2-AS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927269	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC105369146	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100128317	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CACNA2D1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927378	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LINC00972	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927420	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TP53TG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SRI-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPY19L2P4	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM237B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927446	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101409256	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC102723899	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR1285-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TMBIM7P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDK6-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR653	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR489	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR4652	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TFPI2-DT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
COL1A2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR591	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR5692A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR5692A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR5692C2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCZ1P-OR7E38P	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR3609	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SCARNA28	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927550	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MYH16	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR12119	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TMEM225B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
AZGP1P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC105375423	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR25	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR93	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIR106B	NA	NA	NA	NA	NA	NA	NA	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
