GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SLX4IP	2.277119766391291	0.022779074629135476	0.171802	0.238049	0.470474	0.796201	0.511891	0.119848	40.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHERP	2.276667134188368	0.022806110557800408	0.126785	0.0871435	0.145699	0.157007	0.19106	0.411207	147.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NCBP1	2.276375756478523	0.022823529428022953	0.164451	0.109554	0.133332	0.194507	0.250886	0.438175	85.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF415	2.2758001840987414	0.0228579717283483	0.192368	0.117204	0.100732	0.144709	0.228071	0.525761	24.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NDUFB6	2.275121665396097	0.022898632328203945	0.394676	0.179045	0.0275008	0.0301132	0.425436	0.943571	27.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CES4A	2.275070415778617	0.0229017060397531	0.331976	0.145919	0.0229021	NA	NA	NA	43.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GARS1	2.2739225408440498	0.02297064416663673	0.0794383	0.10576	0.452582	0.277062	0.181942	0.127807	94.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SBK1	2.2739192472330414	0.0229708422306631	0.412755	0.181517	0.0229706	NA	NA	NA	73.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSG3	-2.273566804747184	0.022992045225616126	-0.0451294	0.105059	0.667515	-0.379911	0.206025	0.0651819	41.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CACNG3	2.2726333290116916	0.023048285426040125	0.595989	0.262246	0.0230483	NA	NA	NA	33.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NDUFB5	2.272542919743422	0.02305373875938431	0.200596	0.0882694	0.0230538	NA	NA	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GMFG	-2.271808615391556	0.023098072275945715	-0.299996	0.277871	0.280309	-1.3004	1.09077	0.233188	20.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM151B	-2.2717305554506124	0.023102789484086467	-0.103164	0.179411	0.565281	-1.33775	0.788435	0.0897512	99.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PIH1D1	2.2717121890217804	0.023103899499752775	0.0763619	0.27718	0.782935	0.920677	0.461211	0.0459103	36.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRFAP1	2.2716398347958533	0.02310827283773385	0.630873	0.277717	0.0231084	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM81A	-2.271265728326611	0.023130896587660533	-0.0529626	0.177764	0.765751	-1.14736	0.581434	0.0484582	41.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHFL	-2.2705454062823867	0.023174511585793294	-0.210277	0.167256	0.208675	-0.606678	0.598698	0.310903	56.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAS1	2.2704811986388953	0.023178402777962275	0.10457	0.114363	0.360522	0.297413	0.219313	0.175063	45.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GNA13	-2.270369047712059	0.023185200850045072	-0.0264518	0.105264	0.80159	-0.498236	0.246764	0.0434788	56.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HTR1E	2.270331722752802	0.023187463700911338	0.118268	0.137155	0.388523	0.543577	0.386053	0.159121	52.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NR4A2	-2.270160582880721	0.023197841626831618	-0.18182	0.191714	0.342931	-1.67098	1.2642	0.186246	85.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDNRB	-2.269979068351632	0.023208853079105828	-0.171591	0.221486	0.438502	-1.29946	0.869057	0.134848	58.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PBLD	-2.2696951548285145	0.023226085595729588	-0.360798	0.195598	0.0650974	-0.207946	0.489163	0.67076	39.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
G6PC	2.2694051492510554	0.023243699346151888	0.160255	0.153762	0.297306	0.348716	0.284161	0.219757	56.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTIF	2.268495736307539	0.02329900858756475	0.25418	0.128882	0.048588	0.138881	0.468711	0.766997	110.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM72	2.2682565463722115	0.023313574753573558	0.210865	0.106543	0.0477991	0.0794717	0.274891	0.772503	95.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ILF3	-2.2681040713254546	0.02332286428998306	-0.174952	0.127454	0.169856	-0.209079	0.233494	0.370552	169.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COG1	2.2663876765221604	0.023427657455435794	0.135644	0.0688176	0.0487167	0.0367806	0.124544	0.767748	180.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POU6F2	-2.266274284363342	0.023434594895473313	-0.0472528	0.120833	0.695753	-0.475219	0.253421	0.0607627	119.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FSHB	2.26616112597934	0.023441519810431747	0.133303	0.142824	0.350648	0.365187	0.273995	0.18259	17.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TROAP	-2.2659894033616115	0.023452032053530098	-0.0921018	0.142629	0.518446	-0.393266	0.24272	0.10518	70.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FLNB	-2.265945403668013	0.023454726215452512	-0.0320803	0.0539544	0.552123	-0.179934	0.107657	0.0946504	445.0	69.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TJP2	2.265729751384896	0.023467934787306077	0.105289	0.0757802	0.164711	0.147935	0.168812	0.38085	228.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UMODL1	-2.2654989226677067	0.02348208005947499	-0.0553095	0.069255	0.424502	-0.22065	0.150423	0.142415	162.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGF2BP1	2.26465858316896	0.023533638909066644	0.0632849	0.140813	0.653126	0.56978	0.313888	0.0694881	73.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCL19	2.264653771856226	0.023533934388752554	0.539237	0.43959	0.219942	0.952848	0.91799	0.299283	6.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PYROXD1	2.264492761812927	0.023543824440274915	0.172642	0.100188	0.0848545	0.157674	0.291281	0.588291	80.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BEAN1	-2.264399558239619	0.02354955112341324	-0.280501	0.247196	0.256489	-0.74382	0.658441	0.258616	46.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAF1L	-2.264233280254341	0.023559770700742888	-0.056665	0.0568141	0.318582	-0.141527	0.111715	0.205206	211.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THAP12	-2.2641440518793727	0.023565256334248972	0.046262	0.0799888	0.563024	-0.654497	0.230254	0.0044762	115.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIR2DS3	-2.2640003472269568	0.023574093421774862	-0.0187074	0.065315	0.774558	-0.51394	0.259883	0.0479763	127.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ICAM2	2.263978790924187	0.023575419270111593	0.628519	0.277617	0.0235756	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNC4	2.2638227851456363	0.0235850165365417	0.0270745	0.0738324	0.713841	0.320473	0.168926	0.0578124	109.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SCNN1D	-2.26331546561505	0.023616249596310677	-0.215503	0.119926	0.0723417	-0.116466	0.24974	0.640967	78.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSAPL1	2.2629445904663896	0.02363910517858882	0.232578	0.171549	0.175178	0.26276	0.289641	0.364304	40.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCNB1	2.2626681150475996	0.023656155759618706	0.337771	0.19228	0.0789758	0.241631	0.477526	0.612853	57.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SWSAP1	-2.262493723687345	0.023666916177759588	-0.0999352	0.112559	0.374621	-0.295993	0.215323	0.16924	37.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX4	-2.2623666149086947	0.023674761808312076	-0.29528	0.187407	0.115116	-0.116979	0.170335	0.492235	54.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GABRB1	2.2622905059201184	0.02367946062056171	0.251285	0.193138	0.193237	0.617828	0.64275	0.336438	61.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INPP5E	-2.2622606134651697	0.02368130634047672	-0.289848	0.139276	0.037424	-0.0540298	0.298251	0.856245	109.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRM1	2.2622024642692184	0.02368489714016444	0.058871	0.118424	0.619103	0.39481	0.223678	0.0775501	129.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD65	2.2616640120504314	0.023718169814599857	0.375293	0.181063	0.0381984	0.113511	0.600767	0.850137	55.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZBED4	-2.261517996884023	0.02372719954229223	-0.286094	0.164373	0.0817683	-0.146109	0.280439	0.602366	102.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HAUS8	-2.260174311894001	0.023810434498051654	-0.0667637	0.265087	0.801153	-0.615158	0.306305	0.0446092	36.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CASP9	-2.26012024448314	0.023813789013742658	-0.147477	0.150985	0.328685	-0.421528	0.328458	0.199369	56.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR10Q1	2.260044252853095	0.023818504471356177	0.27036	0.122225	0.0269679	0.0292902	0.609474	0.96167	33.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMBS	-2.259760214451584	0.023836136887845978	-0.259359	0.14989	0.0835707	-0.138648	0.261881	0.596506	70.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADH1C	-2.259249341675186	0.023867879130203655	-0.208397	0.0922417	0.0238682	NA	NA	NA	32.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCAF12L2	2.2590608056475383	0.023879602765872997	0.49665	0.219848	0.0238795	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RFPL2	2.258798648268607	0.023895912659746964	-0.07672	0.273453	0.779048	0.822963	0.324083	0.0111056	13.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LPAR2	2.2585728032365036	0.02390997115865842	0.150267	0.0865687	0.0825979	0.105663	0.202125	0.601141	50.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB3	-2.258426009368385	0.023919112692720776	-0.159563	0.0696277	0.0219252	0.00486589	0.146414	0.973488	138.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHC3	2.2583436577370097	0.023924242437395795	0.192408	0.105416	0.0679657	0.127655	0.294735	0.664929	98.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C17orf49	2.258180337768924	0.02393441858282315	0.327844	0.140145	0.0193186	-0.0303085	0.373535	0.935331	61.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP1R26	2.2580544442351096	0.023942265322787138	0.131924	0.112402	0.240522	0.265817	0.245134	0.278199	111.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MBD4	2.2577184432557567	0.02396321864359471	0.0143145	0.0736214	0.845836	0.314133	0.152249	0.0390856	59.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMMR	-2.2572983546442895	0.02398943811348893	-0.0923484	0.0829007	0.265295	-0.252622	0.220952	0.252898	86.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMY1A	-2.256969319420651	0.02400999193518888	-0.231872	0.102736	0.0240105	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMY1C	-2.256969319420651	0.02400999193518888	-0.231872	0.102736	0.0240105	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMY1B	-2.256969319420651	0.02400999193518888	-0.231872	0.102736	0.0240105	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADGRD1	-2.2566808538934735	0.024028024053430953	-0.131514	0.086617	0.128927	-0.14213	0.192499	0.460307	153.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CRIP1	2.2564346628589855	0.024043422859782372	0.0173888	0.0941366	0.85345	0.355927	0.171803	0.0382913	25.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BHLHA9	2.256385588493367	0.024046493395764746	0.254499	0.188115	0.176091	0.432635	0.478846	0.366264	24.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR90	-2.2556536968237983	0.024092327522332365	-0.0859036	0.0592007	0.146764	-0.102681	0.127618	0.421055	321.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6K6	-2.25547365157677	0.024103614313292266	-0.237779	0.120507	0.0484781	-0.059421	0.210475	0.7777	38.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CACNA1E	-2.2552668314191893	0.02411658524463489	-0.109843	0.088368	0.213861	-0.219738	0.217079	0.311419	258.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GTSF1	2.255114692741566	0.024126130635654986	0.129657	0.176193	0.461803	0.880776	0.57975	0.128703	23.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LSM14B	-2.2545976819525064	0.02415859309169838	0.113193	0.118903	0.341108	-0.900525	0.280837	0.00134327	64.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GSTA2	2.2533257956257544	0.024238614446699745	0.105476	0.206286	0.609134	0.670678	0.385001	0.0815061	31.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS13A	2.253203714931502	0.024246307285541575	0.0258481	0.0522072	0.620526	0.168549	0.0958701	0.0787314	432.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHDC7A	2.2530688944785724	0.024254805371540872	0.0569276	0.124808	0.648304	0.443864	0.24701	0.0723443	72.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RABGEF1	-2.251620969358533	0.0243462347647891	-0.0684012	0.199736	0.732007	-0.951964	0.498629	0.0562413	79.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR161	2.2515578356144696	0.024350228139346373	0.0638388	0.168723	0.70516	0.858861	0.458501	0.0610415	73.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPUL2	2.251252432370733	0.024369553710292816	0.103376	0.0600251	0.0850306	0.0890691	0.16836	0.596778	171.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRP1	-2.251155785845121	0.024375672161142645	-0.0188585	0.0397161	0.634906	-0.163283	0.0919219	0.0756798	652.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADHFE1	-2.2507236020418167	0.024403048932536378	-0.177547	0.139278	0.202394	-0.346042	0.354567	0.329085	94.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IER2	-2.250698267247995	0.02440465459672008	-0.119599	0.243508	0.62332	-2.03863	1.15861	0.0784848	35.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNX2	2.2504583737721138	0.024419863062667767	0.247414	0.125476	0.0486326	0.0727114	0.260937	0.78051	70.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
